rep,n,runtime
62,5,9.816694974899292
62,6,14.76450228691101
62,8,27.736223936080933
62,10,29.125402212142944
62,12,41.214290380477905
62,16,77.96081566810608
62,20,84.58752489089966
62,25,177.97181248664856
62,32,264.0036895275116
62,40,385.9997527599335
62,50,579.138299703598
62,64,834.3502645492554
62,80,1514.3226795196533
62,101,2200.436064004898
62,128,3944.462318897247
63,2,4.858053207397461
63,3,7.870450019836426
63,4,9.497804164886475
63,5,12.403446435928345
63,6,20.827719926834106
63,8,27.794929265975952
63,10,30.49778914451599
63,12,47.11485815048218
63,16,67.94610047340393
63,20,130.41101384162903
63,25,233.22959446907043
63,32,346.6802339553833
63,40,558.9259207248688
63,50,821.6953196525574
63,64,1147.372419834137
63,80,1534.3864181041718
63,101,2205.7072060108185
63,128,3783.4806954860687
64,2,4.536686658859253
64,3,7.496720314025879
64,4,11.756463527679443
64,5,14.082697629928589
64,6,18.695223331451416
64,8,21.523524284362793
64,10,32.916043281555176
64,12,36.113849401474
64,16,70.16855359077454
64,20,102.96949625015259
64,25,152.4214572906494
64,32,256.34743905067444
64,40,384.40853786468506
64,50,662.1735255718231
64,64,984.8068587779998
64,80,1226.9755425453186
64,101,2146.3010663986206
64,128,3712.223912000656
